ID	Comments	Suction Power	"Carpet, Rugs or Deep Cleaning"	Bare Floor	Clogging	Pick-up or Nozzle	Pet or Human Hair	Edge Clean	Maintenance	Value or Build-Quality	Usability	Suppotive Feeature	Dust Bin or Emptying	Maneuverability	Versatility	Weight or Self-Stand	Battery or Charge	Reliability	Noise
58	The dust canister is extremely difficult to open and not intuitively designed making it a challenge to empty it without making a mess	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
59	"But, this means it takes a few more passes to vacuum the area"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
59	"Bottom line: I like it for the convenience, but I would not spend $400 just for the convenience of being cord free since it really doesn't have the power of our corded vac"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
60	"But I wish, for the price, I was getting a bit more performance"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
60	"This could have been great with the large feature-set, but its mediocre performance made it more gimmicky for my needs"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
61	"However, the extension pipe arrived with a dent mark"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
61	"Another worst thing, the main unit was not sucking up any of the dirt!"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
61	The power mode did not work at all	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
61	"As soon as I lift the vacuum up, all the debris fell back on the carpet"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	"Not happy with the power I get from the unit, and if I push the turbo button the unit runs out of power really fast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
62	I know I would not be able to vacuum for the 120 minutes you claim even with the regular power	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
62	"I purchased the unit December 14th and was in Florida for 5 months, so have only used it for 5 months"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
63	"Third, you have to engage a trigger the entire time you are using the vacuum"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
63	There’s no on/off switch	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
63	"For those of us with problems with our hands or wrists, simply holding down a trigger the entire time we are vacuuming really hurts"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
63	"Fourth, the vacuum does not get into corners or up against the walls very well"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64	I have developed horrible wrist pain from using this vacuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
64	"to the point that I am wearing a wrist brace!! It is horrible!! I wouldn’t recommend this vacuum for petite or older people, or anyone with joint/ arthritis for this reason"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
64	"I am a young, healthy petite person and this vacuum is brutal on my wrists"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
65	This wasn't as powerful as I was expecting	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	"…I clicked the + to boost power, it was better but still not as great as I was expecting…For the price, $999 I was expecting so much more from this system"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
65	"It will be passable for light cleaning but if you have pets, or have deeper cleaning needs, I can't recommend"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
66	not a comfortable vacuum to use	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
66	The weight was at the top of the handle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
66	My wrist was fatigued after 10 min and I quickly developed a blister on top of where my thumb meets my hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
67	"I have two golden retriever mixes who shed moderately and they’re long haired so their hair gathers in dust bunnies (EASY to vacuum up with my previous cordless dyson), but the LG vacuum doesn’t even move the hair when the suction is RIGHT NEXT TO IT"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
68	It is a light weight cordless vacuum that has most of it's weight located where you hold it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
68	This makes it seem much heavier than it actually is	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
68	"If they put the motor and battery down by the brush head or at the bottom of the stick, it would seem much lighter with the floor supporting most of the weight"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
69	"after 5 months the rubber ""tire"" on the rear wheel on the bottom of the vacuum ripped in half after 5 months and while it is under warranty 1) it never should have ripped after regular daily use in that short of a time frame and 2) I now have to mail my entire vacuum into a service center to be repaired"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
70	"Unfortunately it's not worth the $500 they charge for this vacuum, mainly because it doesnt suck well"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
70	"Hardly has the power to suck with the nozel attachment, but putting on the larger floor attachment is kind of a joke"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	"In the three weeks I've given it, it has clogged 3 times, and seemingly lost power"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	"I would not recommend this product for heavy duty or deep cleaning - it is perfect for light or maintenance cleaning - otherwise the canister and filters become clogged easily, requiring the consumer to spend more time waiting for the parts to dry before being able to use them for carpet or hard floors"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	The biggest highlight of the system is the automatic dispensing	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
72	"Once you bring the vacuum back to the base, it automatically charges and automatically cleans out the debris in the vacuum and dumps it into the bag"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
74	"If there is any accumulation of pet hair (more than light shedding from 1-2 days), it repeatedly clogs and turns off"	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
74	"You have to stop and clean out the blockage, then start again"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	The battery life is short	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
76	"LOUD: I was in the Air Force and spent many a day on the flight line, and this thing on power level three sounds like a jet engine spooling up"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
76	"It is less the actual volume, which is quite loud, but the piercing nature of the sound that is so bad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
76	My cat hates vacuums but he REALLY hates this one	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
77	Also impressive is the ability of the V15 Detect to detect the type of floor and adjust the suction strength	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
77	But more impressive is the ability to calculate and categorize particle pick-up	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
77	In fact there is a display that gives you a reading of how much particles are picked up in terms of size	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
78	It is LITERALLY a pain to empty the dust bin	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
78	"It has to be popped off the vaccuum completely then the filter taken off which is supposed to be easy but after a couple uses it sticks and has to be pried open, it has given me a nasty static shock on more than 1 occasion and it's a mess to dump"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
79	"The plate is so tiny that 2 fingers will barely even fit on it at the same time and it is so flush with the handle that you have to hold it with a strong grip just to keep your fingers on it, making it almost stressful to vacuum knowing that as soon as you lift a finger you'll get shocked"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
80	"The dirt reservoir is tiny and fills up quickly, the filter can only be cleaned by tapping out the trapped dust (and the process to remove, clean and reassemble the canister and various pieces is cumbersome), the brush roller is not as easy as it should be to remove and clean and reinsert,"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
81	Until the powerhead broke	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
81	Called the customer service since there is a one year warranty on it	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
81	Turns out they will replace the part free of charge only if you go to a physical store/dealer and process your request through them	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
82	A lot of maintenance: There’s quite a bit of parts that need regular maintenance	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
82	The vacuum has two dust filters that need to be cleaned along with the dust canister filter	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
82	The tower also has two filters along with having to change out the dust bags	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
82	The mop pads need to be hand washed	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
83	I could tell immediately that it wasn't going to be powerful enough for the job ahead	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	I quickly placed the vacuum on Turbo mode and it worked a lot better	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	"I understand that hair gets caught in the spinning mechanisms of all vacuums, but it is vital to allow access to clean these parts! We actually thought there was no way hair got into that little end piece and made it stop spinning, especially within only days of using the vacuum"	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
85	Stopped working after 3 months!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
85	"At first, it was great but now, 3 months after purchase and 2 weeks after the close of the return window, it has stopped working"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
86	Another thing that's kind of awkward is the canister	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
86	"Getting it on and off, I have to lay it on the floor and sit on it in order to keep it straight and still to push the button in all at the same time as I'm trying to line up the canister to slide and snap it back into place"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
87	It has minimal suction power - the pick up comes from the beater bars and brushes	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	"Because the pickup comes from the beater action instead of suction, using the Shark as anything other than a stick vacuum will leave you frustrated and force you to go over an area multiple times"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	Battery doesn't last and other issues	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
88	The battery life is horrible	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
88	I have to do one room at a time between charges to really get things clean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
88	It should at least come with two batteries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
89	This vacuum does not work on carpets - not even the lowest pile ones	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	It just gets stuck (probably because it is too low to the ground) and needs to be constantly lifted to then move it	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
90	The main cleaning roller attachment used for daily cleaning isn’t very agile and feels like it’s skipping across both a no to low pile type area carpet and hardwood floors	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
90	It’s doesn’t feel like it’s gliding across the floor and pulling dirt and pet hair as it passes by it	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
91	Terrible battery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
91	The only major concern is the terribly short life span of the battery when in full operation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
91	I was compelled to buy a ridiculously expensive second battery rather than stop vacuuming and wait 3 hours for it to re-charge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
92	"In emptying the new canister, I incredulously overextended the canister and it tore the unit apart because it has 4 very shallow screws holding that piece together"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
93	The bare-floor attachment tends to blow dog hair and toy stuffing out of the way instead of picking it up	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
94	"If you have mostly hardwood, with kids that drop cereal or such larger (Pea size of large) items on the floor that you would like to pick up with the vacuum, there might be better choices such as vacuums with front soft roller, or other method to pick up larger items"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
95	This machine is not the right one for hard floors	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	"While it does a great job at picking up dirt from the floor, bigger debris like cereal and even rice often gets pushed around so you might find yourself removing the motorized head and using the wand to pick it up"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96	Good auction lower at max while it worked but did not pick up in front or sides of the vacuum head- had to go directly over whatever I was trying to vacuum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96	So this isn’t very useful for the kitchen because it wouldn’t pick up anything under the countertop overhang	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
96	"This is an excellent vacuum however it has one MAJOR design flaw, the small wheels constantly clog up on hardwood floors and about every three days I have to take them apart and clean them with a small flathead screwdriver"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	Wheels constantly clog on hardwood floors	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
97	"This is an excellent vacuum however it has one MAJOR design flaw, the small wheels constantly clog up on hardwood floors and about every three days I have to take them apart and clean them with a small flathead screwdriver"	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
98	Zero suction	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	ZERO suction on this vacuum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	It didn't suck up anything	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	I took it out and put my hand against it and could feel no suction at all	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	"the disappointing part is that the floor attachment housing goes down so low to the floor that it won’t pick up even dog food crumbs, which is mostly what I got it for"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
99	It’s probably good for pet hair and tiny debri but it’s worthless on crumbs and anything larger	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100	I received a replacement and unfortunately the product still had the same poor performance on my low pile carpet	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	"Unfortunately, the roller brush does not work at all on my extremely low pile rugs"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	"Battery power is low, vacuum dies super fast, and the battery pack become defective quick"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
101	"Even though I had this vacuum in a short time period, my major complaints are the battery pack/power drains really fast and the battery pack itself became defective quick"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
102	"the capacity of the dust cup is really small, and, unlike the Dyson, which has a lever that allows you to ""slam"" the dirt out of the cup, this one has no way to get the stuck hair and crud out of the dirt cup, without sticking your hand in and pulling it out"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
103	Cons - it constantly clogs	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	Even after cleaning it out and checking for any clogging it still indicates it’s clogged	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	The housing that attaches the canister to the main shaft does not detach from the canister housing this makes to remove clogs from that area	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
104	"However, its suction power is NOT as strong as other Miele corded vacuum cleaners"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	"It is great for non carpeted floors, but not carpets"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	What I dislike most about this vacuum is that model is very top heavy and puts a lot of strain on your wrist and hands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105	This vacuum doesn’t propel forward so you have to use a lot of upper body strength and it puts a lot of strain on your arms and shoulders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
106	Power: The small size also forces a smaller suction motor	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	"While the motor is probably very good for its size, overall it can be lacking a bit"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	I found that the suction is much stronger with the UV head on beds and furniture than the roller head for floors	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
107	"Although it feels lighter overall than my Dyson, the motor and handle are awkwardly weighted and balanced, while the stick and brush head are much lighter weight"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
107	"Because of this, it is awkward to maneuver and gets uncomfortable after just a few minutes"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
108	"But the batteries are horrible, they eventually die outright and can’t be recharged"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
108	Very cheap and the warranty doesn’t last long enough to replace any of it	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
109	Although I like how light and versatile it is the suction isn't as good as I thought it would be	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	"The vacuume works well on lighter duty cleaning such as bare floors, thin carpets and furniture"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	Reluctantly gets plugged easily on medium to heavy duty jobs	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	"Another thing we were not to happy about was the fact that when we ran it on any sort of flooring other than hard surfaces, it would get stuck because of the strong suction, but what's the point if I can't move it along a basic short thread hallway runner"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
111	The handheld piece is heavy and it moves back and forth in your hand as you clean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
