RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
homedepot,LG A939KBGS,2,"Apr 29, 2022",Syd34,Underwhelming,"[This review was collected as part of a promotion.] I bought this vacuum as an investment, I thought it would be a high quality, enjoyable and easy to use. However the suction is extremely weak and to even get to enough power it has to be at the most powerful turbo mode which only lasts for seven minutes on a four hour battery charge. If this is how weak it is now I hate to think how useless it will become once it starts to lose power. The features on this otherwise are both useful and well made so it having so little power is extremely disappointing. Plus the one tiny wheel is not large enough making using this vacuum extremely hard to move on carpet most vacuums pull away from you and are able to pull in dirt surrounding the outside of the tool but this is unable to do either. Finally the feature that allows you to adjust the height is very nice in thought but due to the fact that it often unlocks during use making it shrink and grow with movement makes it irritating and overall more difficult to use. I was extremely disappointed by all of this as I’m usually a fan of lg products as my fridge, washer, dryer, stove, etc. are all lg products. I hope lg is able to improve on this product and bring it to match the higher standard of its other products."
homedepot,LG A939KBGS,5,"Apr 8, 2022",Nichol T,Definitely Worth The Money,[This review was collected as part of a promotion.] I love this vacuum it is worth every penny. I love the different features and specs
homedepot,LG A939KBGS,1,"Apr 8, 2022",Nickiename,Scratched My Floors,"[This review was collected as part of a promotion.] I loved the vacuum until it scratched my brand new hardwood floors! It works as expected on carpet, but is not made for hardwood. It took all of a minute to notice that it did not pick up fine dirt/particles well; the longest I could even try due to my floors being scratched. BTW, nothing was trapped in the vacuum. This was fresh out of the box."
homedepot,LG A939KBGS,3,"Feb 21, 2022",MStone,Its okay,"I do like the auto dump, however I feel like the suction could be alot better. Also it would be nice to have a light at the front. I have only used this in laminate and tile floors. For the price it coukd becalot better."
homedepot,LG A939KBGS,5,"Feb 7, 2022",Maytrs,Quiet but cleans well!,"[This review was collected as part of a promotion.] This LG CordZero vacuum is a lot quieter than my other cordless vacuum but it cleans well. 
The charging stand is my favorite! I usually lose the attachment pieces but this holds almost all of the attachments including the extra battery.
I also love the auto empty feature and the mop feature. I would definitely recommend this to everyone!"
homedepot,LG A939KBGS,1,"Jan 12, 2022",Angelaemvi,Can’t pick up cereal to save its life,I returned my dyson for this vacuum and it sucks on hard floor. It won’t pick up pieces of cereal it breaks them and pushes them around it’s so frustrating for how expensive it is
homedepot,LG A939KBGS,4,"Jan 5, 2022",RL65,Great Vac!,"[This review was collected as part of a promotion.] I like this vacuum alot. I like that the extra tools are hidden in a compartment, I like that you can empty the dust bin on your own or that it empties itself. The only thing I am not a fan of is the mop it leaves streaks on my tiled floor."
homedepot,LG A939KBGS,5,"Dec 29, 2021",DMD210,Love it!,[This review was collected as part of a promotion.] I got the LG Cordzero vacuum about a month ago and I love this vacuum. It cleans so well and the fact that all three attachments tuck neatly into the charging base and are easy to get to makes using it quick and simple.
homedepot,LG A939KBGS,5,"Dec 14, 2021",Emelee,Best vacuum cleaner I’ve ever had!,"[This review was collected as part of a promotion.] I can honestly say this is by far the best vacuum cleaner I’ve ever owned! It is light and very maneuverable. I love how the dock is a charging station, backup battery charger, and self cleaning dock all in one! I really love the suction power that never declines. This is due to the self cleaning dock clearing out all the dirt and dust each time place the vacuum on it. It also comes with a self watering mop attachment which is super useful for my hardwood floors! I very highly recommend this!"
homedepot,LG A939KBGS,5,"Nov 28, 2021",JUSTMOM,Love love Love this vacuum!!!,"[This review was collected as part of a promotion.] About this LG CordZero Vacuum, I wish I have the ability to write down all the wonderful things about it.  This is an outstanding vacuum no matter the user-friendly design, all the attached accessories, and the performance, all and all, this is the king!
I mostly use a vacuum to clean up our house about twice a week, we have 50% carpet and 50% vinyl floor, with this vacuum I can use it on both surfaces.  
The auto empty charging station is so well-made and very user-friendly, you can store the extra tools inside the station. 
The auto empty design is really impressive!  So convenient and really work perfectly, so after a few weeks, the vacuum still looks brand new!
The filter inside the vacuum is so easy to change or clean, there are so many extra nozzles and tools, all well-designed and high quality.
The most and the best is the owner's manual is so clear and easy to understand. 
Overall I highly recommend this vacuum!"
