RETAILER,PRODUCT,RATING,POST_DATE,REVIEWER_NAME,TITLE,CONTENT
bestbuy,LG A939KBGS,5,"Feb 20, 2023 3:31 PM",EarlH,"Ultra-convenient, still not a real vacuum","Using this thing is a breeze. The all-in-one stand is a new bare minimum feature I would expect from stick vacuums moving forward. It really solves so many problems for stick-vacs (ie. clean & easy emptying, charging, tool storage, extra battery!!). Plus its looks are premium and second to none. Much more mature aesthetic than Dyson imo. Having owned a Dyson v7, this one is miles ahead in virtually every way.
However, this is not a real vacuum. It can't compete for the price point against a high quality canister like the Miele C3. Seriously, this is 75% of real vacuum at the very best. Personally, I would choose a plug-in all day over this. But, for those who know they want a battery-vac, or those who already have a working plug in which they want to add to, this is as good as it gets.
Five Stars."
bestbuy,LG A939KBGS,4,"Jan 23, 2023 11:00 AM",Aaron,Great product,Its great for what it’s made for. Hard floors. Don’t expect to ise this on carpets because it will clog every time. Especially if you have pets. But if you have pets and are tired of sweeping the kitchen every 5 minutes this thing is awesome.
bestbuy,LG A939KBGS,4,"Feb 17, 2023 3:34 PM",JoshuaC,Puts dyson out,"To give you a idea i have had 4 different battery power dysons starting with V7 to v12 all in matter of monthes lose turbo mode. Now Lg love how it works spare battery does wonders for extra cleaning. Compressor knob is awesome(plastic though). Best of all it self cleans when your full at the station. Test average 85-87mins of run time on auto low rugs, 55ish on lvl 2/65% pwr and about 25mins on full mode using both batteries. Found auto suction is as good has lvl2 from dysons v11 animal edition. So far have had this since black friday 2022 batteries are holding up to weekly use/drain. Now for a few con's only 2 things i find bad is wifi connection(needed to monitor vacuum bags and recommend maintenance updates yes lg app tells you maintenance) and the bags themselves. You have to buy extra bags to make this vacuum useable you can still drop into trash can. Thats the reason for the 4/5 stars. Other than that technology on this vacuum is awesome. For those thinking about house size 2story 2100+sqft house 80% carpet upstairs and 30% downstairs after vacuuming still have 20% left in 2nd battery on auto."
bestbuy,LG A939KBGS,4,"Feb 10, 2023 11:22 PM",Markman,Cool,Works great but a little more power would have ben nice.
bestbuy,LG A939KBGS,4,"Oct 31, 2022 5:36 PM",Win58,LG CordZero Vacuum,"The LG CordZero is easy use and easy to organize, however, the suction power is too low."
bestbuy,LG A939KBGS,5,"Dec 16, 2022 4:34 PM",Manntc,Great Vacuum,I was hesitant about purchasing due to the high price but I’m glad I did. I have a shark pet pro and this new vacuum is a lot quieter and picks up better. I haven’t used the mop portion yet but overall I’m happy and would recommend anyone to purchase.
bestbuy,LG A939KBGS,5,"Feb 3, 2023 3:37 PM",conla015,Great Vaccum!,"So far it works great, especially considering the high price tag. More suction than I expected out of a stick vacuum. Will update later pending reliability!"
bestbuy,LG A939KBGS,5,"Jul 11, 2022 3:47 PM",Vacuums,Vacume,"Worst experience ive ever had in retail, first Echo at front door was too busy texting to help us, then my wife ask for help from Zen & he said no one in store to help with vacuum's, she found Peter who took it down & demonstrated it to us. Would have left store if not for store credit coming"
bestbuy,LG A939KBGS,5,"Jul 30, 2022 12:59 PM",Gigi4,Awesome vacuum,"I never thought I would buy a 1000.00 vacuum,but i am absolutely thrilled.I had surgery and i could not lift anything,this vacuum is super light and picks up everything.It brought my carpets back to life. I am glad i pur hased this vacuum.The technology is awesome"
bestbuy,LG A939KBGS,5,"Jun 25, 2022 6:42 AM",leglegl,Self cleaning stick vacuum,My wife was unhappy with her Dyson so we went all out for this new generation stick vacuum. She loves it   Picks up everything and best of all it empties itself ( but you do have to empty the bag into which the vacuum empties).
