P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
34,0.008117697,0.062141337,0.9297409,1,5,in summary i am very happy with the portability and power of this vacuum and it seemed to be on par with the bigger heavier corded vacuum we own it could be run as a stick vacuum or you could remove the stick part and use it to clean stairs or inside a car with lots of power and even more portability to get in smaller spaces the battery life is good enough to clean a fairly large house especially as it comes with two batteries and one can always be on charge the kompressor tech is useful but not especially glamorous – still makes it better than most cannisters in terms of keeping them clean and how often they need emptying before they affect the cyclone effect ,"['especially glamorous – still makes', 'fairly large house especially', 'bigger heavier corded vacuum', 'stick vacuum', 'two batteries', 'stick part', 'smaller spaces', 'need emptying', 'kompressor tech', 'good enough', 'cyclone effect', 'could remove', 'clean stairs', 'battery life']","['summary', 'happy', 'portability', 'power', 'vacuum', 'seemed', 'par', 'bigger', 'heavier', 'corded', 'could', 'run', 'stick', 'remove', 'part', 'use', 'clean', 'stairs', 'inside', 'car', 'lots', 'even', 'get', 'smaller', 'spaces', 'battery', 'life', 'good', 'enough', 'fairly', 'large', 'house', 'especially', 'comes', 'two', 'batteries', 'one', 'always', 'charge', 'kompressor', 'tech', 'useful', 'glamorous', '–', 'still', 'makes', 'better', 'cannisters', 'terms', 'keeping', 'often', 'need', 'emptying', 'affect', 'cyclone', 'effect']"
35,0.0041541806,0.0379015,0.9579443,1,5,great job lg,['great job lg'],"['great', 'job', 'lg']"
36,0.005529668,0.37432197,0.62014836,2,5,lg cordzero a925ksm cordless stick is a standout this lg cord zero cordless stick vacuum with kompressor technology comes with two batteries for extended run time and a clever dirt squisher,"['lg cord zero cordless stick vacuum', 'lg cordzero a925ksm cordless stick', 'kompressor technology comes', 'extended run time', 'clever dirt squisher', 'two batteries']","['lg', 'cordzero', 'a925ksm', 'cordless', 'stick', 'standout', 'cord', 'zero', 'vacuum', 'kompressor', 'technology', 'comes', 'two', 'batteries', 'extended', 'run', 'time', 'clever', 'dirt', 'squisher']"
37,0.04222674,0.34524205,0.6125312,2,5,kompressor technology is a clever builtin feature that compresses the dirt in the dust bin so it does not need to be emptied as often moving a lever is all it takes to squish the bin contents,"['clever builtin feature', 'often moving', 'kompressor technology', 'dust bin', 'bin contents']","['kompressor', 'technology', 'clever', 'builtin', 'feature', 'compresses', 'dirt', 'dust', 'bin', 'need', 'emptied', 'often', 'moving', 'lever', 'takes', 'squish', 'contents']"
38,0.007540206,0.42302912,0.5694307,2,5,get up to 120 minutes of uninterrupted performance with a pair of included batteries these batteries are said to be an upgraded lithiumion design that can take repeated charges and discharges and come back for more,"['upgraded lithiumion design', 'take repeated charges', 'uninterrupted performance', 'included batteries', 'come back', '120 minutes']","['get', '120', 'minutes', 'uninterrupted', 'performance', 'pair', 'included', 'batteries', 'said', 'upgraded', 'lithiumion', 'design', 'take', 'repeated', 'charges', 'discharges', 'come', 'back']"
39,0.011251979,0.7276487,0.2610994,2,5,a portable charging stand is provided that holds the cordzero in place and does not require holes to be drilled into a wall though wall mounting is an option,"['wall though wall mounting', 'portable charging stand', 'require holes']","['portable', 'charging', 'stand', 'provided', 'holds', 'cordzero', 'place', 'require', 'holes', 'drilled', 'wall', 'though', 'mounting', 'option']"
40,0.03761348,0.49192286,0.47046366,2,5,onetouch controls turn the vacuum on and off and adjust power levels up to turbo mode with just a thumb this should prove to be less strenuous on the hand,"['onetouch controls turn', 'adjust power levels', 'turbo mode', 'less strenuous']","['onetouch', 'controls', 'turn', 'vacuum', 'adjust', 'power', 'levels', 'turbo', 'mode', 'thumb', 'prove', 'less', 'strenuous', 'hand']"
41,0.0069552297,0.35361326,0.63943154,2,5,telescope the wand for greater flexibility and to more conveniently store the unit away while taking up less space,"['unit away', 'less space', 'greater flexibility', 'conveniently store']","['telescope', 'wand', 'greater', 'flexibility', 'conveniently', 'store', 'unit', 'away', 'taking', 'less', 'space']"
42,0.012110576,0.4105927,0.57729673,2,5,removable and washable filters extend the life of the vacuum in addition the cyclone system is removable and washable,"['washable filters extend', 'cyclone system']","['removable', 'washable', 'filters', 'extend', 'life', 'vacuum', 'addition', 'cyclone', 'system']"
43,0.00800015,0.3574636,0.63453627,2,5,a smart inverter motor creates powerful suction and is backed by a 10year limited warranty the motor not the batteries,"['smart inverter motor creates powerful suction', '10year limited warranty']","['smart', 'inverter', 'motor', 'creates', 'powerful', 'suction', 'backed', '10year', 'limited', 'warranty', 'batteries']"
44,0.0076443083,0.5894869,0.4028688,2,5,the thinq app for ios and android allows users to check on the vacuum’s cleaning history and perform product diagnostics,"['perform product diagnostics', 'android allows users', 'vacuum ’', 'thinq app', 'cleaning history']","['thinq', 'app', 'ios', 'android', 'allows', 'users', 'check', 'vacuum', '’', 'cleaning', 'history', 'perform', 'product', 'diagnostics']"
45,0.018330757,0.610361,0.37130827,2,5,convertible from a stick to a hand vac clean floors furniture and vehicle interiors use the included universal power nozzle when in hand vac mode,"['hand vac clean floors furniture', 'included universal power nozzle', 'hand vac mode', 'vehicle interiors use']","['convertible', 'stick', 'hand', 'vac', 'clean', 'floors', 'furniture', 'vehicle', 'interiors', 'use', 'included', 'universal', 'power', 'nozzle', 'mode']"
46,0.4665356,0.47710255,0.056361783,2,5,lg cordzero is recommended for homes with minimal carpeting or rugs it is not recommended for use on any fiber floor covering with medium to deep pile the same as for any vacuum with a spinning brush head,"['spinning brush head', 'fiber floor covering', 'minimal carpeting', 'lg cordzero', 'deep pile']","['lg', 'cordzero', 'recommended', 'homes', 'minimal', 'carpeting', 'rugs', 'use', 'fiber', 'floor', 'covering', 'medium', 'deep', 'pile', 'vacuum', 'spinning', 'brush', 'head']"
47,0.13882929,0.7940626,0.067108065,2,5,what’s in the box,[],"['’', 'box']"
48,0.025656614,0.90439403,0.069949366,2,5,"• a925ksm cordzero cordless stick vacuum six pounds wo accessories
• telescoping wand
• universal power nozzle
• 2 quick release batteries
• portable charging station
• crevice tool
• extra prefilter
• ac power adapter",['• a925ksm cordzero cordless stick vacuum six pounds wo accessories • telescoping wand • universal power nozzle • 2 quick release batteries • portable charging station • crevice tool • extra prefilter • ac power adapter'],"['•', 'a925ksm', 'cordzero', 'cordless', 'stick', 'vacuum', 'six', 'pounds', 'wo', 'accessories', 'telescoping', 'wand', 'universal', 'power', 'nozzle', '2', 'quick', 'release', 'batteries', 'portable', 'charging', 'station', 'crevice', 'tool', 'extra', 'prefilter', 'ac', 'adapter']"
49,0.17299655,0.76296043,0.064042985,2,5,the setup,[],['setup']
50,0.08615038,0.8038567,0.109992884,2,5,manuals read both batteries charged can take up to 240 minutes from fully discharged it’s time to   ,"['manuals read', 'fully discharged', 'batteries charged', '240 minutes']","['manuals', 'read', 'batteries', 'charged', 'take', '240', 'minutes', 'fully', 'discharged', '’', 'time']"
51,0.22100939,0.72201335,0.056977216,2,5,put it to the test,[],"['put', 'test']"
52,0.040534776,0.48660693,0.47285834,2,5,a strong not too loud motor whir tells me this stick means businessthere is plenty of suction even on the lowest power setting once it hits a lowpile rug the power level should be increased for effectiveness which it to be expected ,"['loud motor whir tells', 'stick means businessthere', 'lowest power setting', 'power level', 'suction even', 'lowpile rug']","['strong', 'loud', 'motor', 'whir', 'tells', 'stick', 'means', 'businessthere', 'plenty', 'suction', 'even', 'lowest', 'power', 'setting', 'hits', 'lowpile', 'rug', 'level', 'increased', 'effectiveness', 'expected']"
53,0.04943429,0.36000475,0.590561,2,5,the kompressor lever is a novel gimmick and it works as the bin fills the contents tend to coalesce near the cyclonic ports using the kompressor lever allows the dirt dust and other debris to be compressed and directed to the bottom of the bin so it does not appear to require emptying so frequently who thought of this clever idea,"['cyclonic ports using', 'kompressor lever allows', 'kompressor lever', 'require emptying', 'novel gimmick', 'dirt dust', 'contents tend', 'coalesce near', 'clever idea', 'bin fills']","['kompressor', 'lever', 'novel', 'gimmick', 'works', 'bin', 'fills', 'contents', 'tend', 'coalesce', 'near', 'cyclonic', 'ports', 'using', 'allows', 'dirt', 'dust', 'debris', 'compressed', 'directed', 'bottom', 'appear', 'require', 'emptying', 'frequently', 'thought', 'clever', 'idea']"
54,0.005754392,0.0720828,0.92216283,2,5,battery performance has been as expected with both batteries providing enough power to clean everywhere i like the easeofuse when vacuuming inside our cars ,"['batteries providing enough power', 'vacuuming inside', 'clean everywhere', 'battery performance']","['battery', 'performance', 'expected', 'batteries', 'providing', 'enough', 'power', 'clean', 'everywhere', 'like', 'easeofuse', 'vacuuming', 'inside', 'cars']"
55,0.16972177,0.45016104,0.38011718,2,5,easy to empty and the simple washable filter is very effective there are no consumables to deal with on a regular basis though the filters will degrade over time the batteries will eventually need to be replaced of equal importance is that the design does not create the need for unusual and unplanned deep cleaning of the cordzero itself,"['unplanned deep cleaning', 'simple washable filter', 'regular basis though', 'eventually need', 'equal importance']","['easy', 'empty', 'simple', 'washable', 'filter', 'effective', 'consumables', 'deal', 'regular', 'basis', 'though', 'filters', 'degrade', 'time', 'batteries', 'eventually', 'need', 'replaced', 'equal', 'importance', 'design', 'create', 'unusual', 'unplanned', 'deep', 'cleaning', 'cordzero']"
