P_ID,negative,neutral,positive,ID,RATING,PARAGRAPHS,KEYWORDS,KEYWORD
37,0.04222674,0.34524205,0.6125312,2,5,Kompressor technology is a clever builtin feature that compresses the dirt in the dust bin so it does not need to be emptied as often Moving a lever is all it takes to squish the bin contents,"['clever builtin feature', 'often moving', 'kompressor technology', 'dust bin', 'bin contents']","['clever builtin feature', 'often moving', 'kompressor technology', 'dust bin', 'bin contents', 'takes', 'squish', 'need', 'lever', 'emptied', 'dirt', 'compresses']"
38,0.007540206,0.42302912,0.5694307,2,5,Get up to 120 minutes of uninterrupted performance with a pair of included batteries These batteries are said to be an upgraded lithiumion design that can take repeated charges and discharges and come back for more,"['upgraded lithiumion design', 'take repeated charges', 'uninterrupted performance', 'included batteries', 'come back', '120 minutes']","['upgraded lithiumion design', 'take repeated charges', 'uninterrupted performance', 'come back', '120 minutes', 'included batteries', 'batteries', 'said', 'pair', 'get', 'discharges']"
39,0.011251979,0.7276487,0.2610994,2,5,A portable charging stand is provided that holds the CordZero in place and does not require holes to be drilled into a wall though wall mounting is an option,"['wall though wall mounting', 'portable charging stand', 'require holes']","['wall though wall mounting', 'portable charging stand', 'require holes', 'provided', 'place', 'option', 'holds', 'drilled', 'cordzero']"
40,0.03761348,0.49192286,0.47046366,2,5,Onetouch controls turn the vacuum on and off and adjust power levels up to Turbo mode with just a thumb This should prove to be less strenuous on the hand,"['onetouch controls turn', 'adjust power levels', 'turbo mode', 'less strenuous']","['onetouch controls turn', 'adjust power levels', 'turbo mode', 'less strenuous', 'vacuum', 'thumb', 'prove', 'hand']"
41,0.0069552297,0.35361326,0.63943154,2,5,Telescope the wand for greater flexibility and to more conveniently store the unit away while taking up less space,"['unit away', 'less space', 'greater flexibility', 'conveniently store']","['unit away', 'less space', 'greater flexibility', 'conveniently store', 'wand', 'telescope', 'taking']"
42,0.012110576,0.4105927,0.57729673,2,5,Removable and washable filters extend the life of the vacuum In addition the cyclone system is removable and washable,"['washable filters extend', 'cyclone system']","['washable filters extend', 'cyclone system', 'washable', 'vacuum', 'removable', 'life', 'addition']"
43,0.00800015,0.3574636,0.63453627,2,5,A Smart Inverter Motor creates powerful suction and is backed by a 10year limited warranty the motor not the batteries,"['smart inverter motor creates powerful suction', '10year limited warranty']","['smart inverter motor creates powerful suction', '10year limited warranty', 'motor', 'batteries', 'backed']"
44,0.0076443083,0.5894869,0.4028688,2,5,The ThinQ app for iOS and Android allows users to check on the vacuum’s cleaning history and perform product diagnostics,"['perform product diagnostics', 'android allows users', 'vacuum ’', 'thinq app', 'cleaning history']","['perform product diagnostics', 'android allows users', 'vacuum ’', 'thinq app', 'cleaning history', 'ios', 'check']"
45,0.018330757,0.610361,0.37130827,2,5,Convertible from a stick to a hand vac clean floors furniture and vehicle interiors Use the included Universal Power Nozzle when in hand vac mode,"['hand vac clean floors furniture', 'included universal power nozzle', 'hand vac mode', 'vehicle interiors use']","['hand vac clean floors furniture', 'included universal power nozzle', 'hand vac mode', 'vehicle interiors use', 'stick', 'convertible']"
46,0.4665356,0.47710255,0.056361783,2,5,LG CordZero is recommended for homes with minimal carpeting or rugs It is not recommended for use on any fiber floor covering with medium to deep pile the same as for any vacuum with a spinning brush head,"['spinning brush head', 'fiber floor covering', 'minimal carpeting', 'lg cordzero', 'deep pile']","['spinning brush head', 'fiber floor covering', 'minimal carpeting', 'lg cordzero', 'deep pile', 'vacuum', 'use', 'rugs', 'recommended', 'medium', 'homes']"
47,0.13882929,0.7940626,0.067108065,2,5,WHAT’S IN THE BOX,[],"['’', 'box']"
48,0.025656614,0.90439403,0.069949366,2,5,"• A925KSM CordZero Cordless Stick Vacuum Six pounds wo accessories
• Telescoping wand
• Universal Power Nozzle
• 2 Quick Release Batteries
• Portable Charging Station
• Crevice Tool
• Extra Prefilter
• AC Power Adapter",['• a925ksm cordzero cordless stick vacuum six pounds wo accessories • telescoping wand • universal power nozzle • 2 quick release batteries • portable charging station • crevice tool • extra prefilter • ac power adapter'],['• a925ksm cordzero cordless stick vacuum six pounds wo accessories • telescoping wand • universal power nozzle • 2 quick release batteries • portable charging station • crevice tool • extra prefilter • ac power adapter']
49,0.17299655,0.76296043,0.064042985,2,5,THE SETUP,[],['setup']
50,0.08615038,0.8038567,0.109992884,2,5,Manuals read BOTH batteries charged can take up to 240 minutes from fully discharged it’s time to   ,"['manuals read', 'fully discharged', 'batteries charged', '240 minutes']","['manuals read', 'fully discharged', 'batteries charged', '240 minutes', '’', 'time', 'take']"
51,0.22100939,0.72201335,0.056977216,2,5,PUT IT TO THE TEST,[],"['test', 'put']"
52,0.040534776,0.48660693,0.47285834,2,5,A strong not too loud motor whir tells me this stick means businessThere is plenty of suction even on the lowest power setting Once it hits a lowpile rug the power level should be increased for effectiveness which it to be expected ,"['loud motor whir tells', 'stick means businessthere', 'lowest power setting', 'power level', 'suction even', 'lowpile rug']","['loud motor whir tells', 'stick means businessthere', 'lowest power setting', 'power level', 'suction even', 'lowpile rug', 'strong', 'plenty', 'increased', 'hits', 'expected', 'effectiveness']"
53,0.04943429,0.36000475,0.590561,2,5,The Kompressor lever is a novel gimmick and it works As the bin fills the contents tend to coalesce near the cyclonic ports Using the Kompressor lever allows the dirt dust and other debris to be compressed and directed to the bottom of the bin so it does not appear to require emptying so frequently Who thought of this clever idea,"['cyclonic ports using', 'kompressor lever allows', 'kompressor lever', 'require emptying', 'novel gimmick', 'dirt dust', 'contents tend', 'coalesce near', 'clever idea', 'bin fills']","['cyclonic ports using', 'kompressor lever allows', 'kompressor lever', 'require emptying', 'novel gimmick', 'dirt dust', 'contents tend', 'coalesce near', 'clever idea', 'bin fills', 'bin', 'works', 'thought', 'frequently', 'directed', 'debris', 'compressed', 'bottom', 'appear']"
54,0.005754392,0.0720828,0.92216283,2,5,Battery performance has been as expected with both batteries providing enough power to clean everywhere I like the easeofuse when vacuuming inside our cars ,"['batteries providing enough power', 'vacuuming inside', 'clean everywhere', 'battery performance']","['batteries providing enough power', 'vacuuming inside', 'clean everywhere', 'battery performance', 'like', 'expected', 'easeofuse', 'cars']"
55,0.16972177,0.45016104,0.38011718,2,5,Easy to empty and the simple washable filter is very effective There are no consumables to deal with on a regular basis though the filters will degrade over time The batteries will eventually need to be replaced Of equal importance is that the design does not create the need for unusual and unplanned deep cleaning of the CordZero itself,"['unplanned deep cleaning', 'simple washable filter', 'regular basis though', 'eventually need', 'equal importance']","['unplanned deep cleaning', 'simple washable filter', 'regular basis though', 'equal importance', 'eventually need', 'need', 'unusual', 'time', 'replaced', 'filters', 'empty', 'effective', 'easy', 'design', 'degrade', 'deal', 'create', 'cordzero', 'consumables', 'batteries']"
56,0.08842961,0.78940463,0.12216584,2,5,The brush head is easy to dismantle for removal of anything wrapped around the brush A quarterturn of the red screw on the bottom releases the cover for brush head access,"['anything wrapped around', 'brush head access', 'brush head', 'red screw', 'bottom releases']","['anything wrapped around', 'brush head access', 'brush head', 'red screw', 'bottom releases', 'brush', 'removal', 'quarterturn', 'easy', 'dismantle', 'cover']"
